,VALUE DATE,ID,EVAL MID YIELD,COMPOSITE LIQUIDITY SCORE (T-1),COUPON FREQUENCY,NEXT COUPON RATE,REMAINING_TENURE_INT,CALLABLE/PUTTABLE,MODIFIED DURATION,EVAL MID PRICE,MONTH,PRICE_1,PRICE_2,PRICE_3,PRICE_4,PRICE_5,PRICE_6,OUTPUT PRICE
7329,2020-01-02,624,3.335,0.0,2,4.5,24,0,1.422,101.666,1,101.832,101.913,102.004,101.857,0.0,0.0,101.832
7330,2020-02-03,624,3.248,2.3,2,4.5,24,0,1.336,101.686,2,101.666,101.832,101.913,102.004,101.857,0.0,101.666
7331,2020-03-02,624,2.97,2.3,2,4.5,24,0,1.263,101.953,3,101.686,101.666,101.832,101.913,102.004,101.857,101.686
7332,2020-04-01,624,3.11,2.0,2,4.5,24,0,1.181,101.662,4,101.953,101.686,101.666,101.832,101.913,102.004,101.953
7333,2020-05-04,624,2.891,2.7,2,4.5,24,0,1.093,101.79,5,101.662,101.953,101.686,101.666,101.832,101.913,101.662
7334,2020-06-01,624,2.648,2.3,2,4.5,12,0,1.019,101.929,6,101.79,101.662,101.953,101.686,101.666,101.832,101.79
7335,2020-07-01,624,2.619,3.3,2,4.5,12,0,0.96,101.814,7,101.929,101.79,101.662,101.953,101.686,101.666,101.929
7336,2020-08-03,624,2.215,3.0,2,4.5,12,0,0.873,102.008,8,101.814,101.929,101.79,101.662,101.953,101.686,101.814
7337,2020-09-01,624,2.104,2.7,2,4.5,12,0,0.794,101.92,9,102.008,101.814,101.929,101.79,101.662,101.953,102.008
7338,2020-10-01,624,2.12,3.3,2,4.5,12,0,0.713,101.716,10,101.92,102.008,101.814,101.929,101.79,101.662,101.92
7339,2020-11-02,624,2.043,2.3,2,4.5,12,0,0.627,101.561,11,101.716,101.92,102.008,101.814,101.929,101.79,101.716
7341,2019-09-03,625,3.365,2.0,2,4.2,24,0,1.892,101.619,9,101.421,0.0,0.0,0.0,0.0,0.0,101.421
7342,2019-10-01,625,3.38,1.7,2,4.2,24,0,1.859,101.534,10,101.619,101.421,0.0,0.0,0.0,0.0,101.619
7343,2019-11-01,625,3.371,1.7,2,4.2,24,0,1.776,101.484,11,101.534,101.619,101.421,0.0,0.0,0.0,101.534
7344,2020-01-02,625,3.363,0.0,2,4.2,24,0,1.609,101.364,1,101.484,101.534,101.619,101.421,0.0,0.0,101.484
7345,2020-02-03,625,3.263,0.0,2,4.2,24,0,1.523,101.454,2,101.364,101.484,101.534,101.619,101.421,0.0,101.364
7346,2020-03-02,625,2.991,0.0,2,4.2,24,0,1.45,101.796,3,101.454,101.364,101.484,101.534,101.619,101.421,101.454
7347,2020-04-01,625,3.153,0.0,2,4.2,24,0,1.396,101.469,4,101.796,101.454,101.364,101.484,101.534,101.619,101.796
7348,2020-05-04,625,2.902,2.0,2,4.2,24,0,1.308,101.713,5,101.469,101.796,101.454,101.364,101.484,101.534,101.469
7349,2020-06-01,625,2.679,1.7,2,4.2,24,0,1.234,101.899,6,101.713,101.469,101.796,101.454,101.364,101.484,101.713
7350,2020-07-01,625,2.645,2.7,2,4.2,24,0,1.153,101.819,7,101.899,101.713,101.469,101.796,101.454,101.364,101.899
7351,2020-08-03,625,2.227,3.0,2,4.2,24,0,1.066,102.146,8,101.819,101.899,101.713,101.469,101.796,101.454,101.819
7352,2020-09-01,625,2.123,2.7,2,4.2,12,0,0.988,102.102,9,102.146,101.819,101.899,101.713,101.469,101.796,102.146
7353,2020-10-01,625,2.13,3.7,2,4.2,12,0,0.931,101.937,10,102.102,102.146,101.819,101.899,101.713,101.469,102.102
7354,2020-11-02,625,2.063,2.7,2,4.2,12,0,0.844,101.817,11,101.937,102.102,102.146,101.819,101.899,101.713,101.937
7356,2019-09-03,626,3.303,2.3,2,4.1,36,0,2.0,101.623,9,101.352,0.0,0.0,0.0,0.0,0.0,101.352
7357,2019-10-01,626,3.382,2.0,2,4.1,24,0,1.923,101.411,10,101.623,101.352,0.0,0.0,0.0,0.0,101.623
7358,2019-11-01,626,3.391,1.3,2,4.1,24,0,1.879,101.339,11,101.411,101.623,101.352,0.0,0.0,0.0,101.411
7359,2020-01-02,626,3.379,1.3,2,4.1,24,0,1.712,101.245,1,101.339,101.411,101.623,101.352,0.0,0.0,101.339
7360,2020-02-03,626,3.238,0.0,2,4.1,24,0,1.627,101.421,2,101.245,101.339,101.411,101.623,101.352,0.0,101.245
7361,2020-03-02,626,2.892,2.0,2,4.1,24,0,1.554,101.913,3,101.421,101.245,101.339,101.411,101.623,101.352,101.421
7362,2020-04-01,626,3.175,1.7,2,4.1,24,0,1.471,101.39,4,101.913,101.421,101.245,101.339,101.411,101.623,101.913
7363,2020-05-04,626,2.911,2.0,2,4.1,24,0,1.414,101.692,5,101.39,101.913,101.421,101.245,101.339,101.411,101.39
7364,2020-06-01,626,2.702,1.7,2,4.1,24,0,1.34,101.889,6,101.692,101.39,101.913,101.421,101.245,101.339,101.692
7365,2020-07-01,626,2.722,1.7,2,4.1,24,0,1.259,101.752,7,101.889,101.692,101.39,101.913,101.421,101.245,101.889
7366,2020-08-03,626,2.406,2.0,2,4.1,24,0,1.171,102.014,8,101.752,101.889,101.692,101.39,101.913,101.421,101.752
7367,2020-09-01,626,2.292,1.7,2,4.1,24,0,1.094,102.013,9,102.014,101.752,101.889,101.692,101.39,101.913,102.014
7368,2020-10-01,626,2.273,1.7,2,4.1,12,0,1.012,101.89,10,102.013,102.014,101.752,101.889,101.692,101.39,102.013
7369,2020-11-02,626,2.172,1.3,2,4.1,12,0,0.947,101.835,11,101.89,102.013,102.014,101.752,101.889,101.692,101.89
7371,2019-09-03,627,3.338,0.0,2,4.16,36,0,2.052,101.714,9,101.256,0.0,0.0,0.0,0.0,0.0,101.256
7372,2019-10-01,627,3.357,2.0,2,4.16,36,0,1.976,101.618,10,101.714,101.256,0.0,0.0,0.0,0.0,101.714
7373,2019-11-01,627,3.391,1.7,2,4.16,24,0,1.892,101.491,11,101.618,101.714,101.256,0.0,0.0,0.0,101.618
7374,2020-01-02,627,3.4,1.3,2,4.16,24,0,1.768,101.353,1,101.491,101.618,101.714,101.256,0.0,0.0,101.491
7375,2020-02-03,627,3.229,1.3,2,4.16,24,0,1.683,101.585,2,101.353,101.491,101.618,101.714,101.256,0.0,101.353
7376,2020-03-02,627,2.949,1.3,2,4.16,24,0,1.61,101.982,3,101.585,101.353,101.491,101.618,101.714,101.256,101.585
7377,2020-04-01,627,3.175,0.0,2,4.16,24,0,1.527,101.532,4,101.982,101.585,101.353,101.491,101.618,101.714,101.982
7378,2020-05-04,627,2.919,2.0,2,4.16,24,0,1.44,101.832,5,101.532,101.982,101.585,101.353,101.491,101.618,101.532
7379,2020-06-01,627,2.691,1.7,2,4.16,24,0,1.394,102.063,6,101.832,101.532,101.982,101.585,101.353,101.491,101.832
7380,2020-07-01,627,2.765,1.7,2,4.16,24,0,1.312,101.847,7,102.063,101.832,101.532,101.982,101.585,101.353,102.063
7381,2020-08-03,627,2.351,1.3,2,4.16,24,0,1.226,102.247,8,101.847,102.063,101.832,101.532,101.982,101.585,101.847
7382,2020-09-01,627,2.21,1.3,2,4.16,24,0,1.148,102.276,9,102.247,101.847,102.063,101.832,101.532,101.982,102.247
7383,2020-10-01,627,2.238,1.3,2,4.16,24,0,1.066,102.09,10,102.276,102.247,101.847,102.063,101.832,101.532,102.276
7384,2020-11-02,627,2.099,2.7,2,4.16,12,0,0.98,102.07,11,102.09,102.276,102.247,101.847,102.063,101.832,102.09
7386,2019-09-03,628,3.305,2.3,2,4.15,36,0,2.09,101.793,9,101.575,0.0,0.0,0.0,0.0,0.0,101.575
7387,2019-10-01,628,3.329,1.7,2,4.15,36,0,2.015,101.684,10,101.793,101.575,0.0,0.0,0.0,0.0,101.793
7388,2019-11-01,628,3.357,1.7,2,4.15,24,0,1.931,101.565,11,101.684,101.793,101.575,0.0,0.0,0.0,101.684
7389,2020-01-02,628,3.382,1.3,2,4.15,24,0,1.806,101.396,1,101.565,101.684,101.793,101.575,0.0,0.0,101.565
7390,2020-02-03,628,3.226,1.3,2,4.15,24,0,1.721,101.606,2,101.396,101.565,101.684,101.793,101.575,0.0,101.396
7391,2020-03-02,628,2.955,2.0,2,4.15,24,0,1.648,101.999,3,101.606,101.396,101.565,101.684,101.793,101.575,101.606
7392,2020-04-01,628,3.21,1.7,2,4.15,24,0,1.565,101.495,4,101.999,101.606,101.396,101.565,101.684,101.793,101.999
7393,2020-05-04,628,2.98,2.3,2,4.15,24,0,1.477,101.768,5,101.495,101.999,101.606,101.396,101.565,101.684,101.495
7394,2020-06-01,628,2.765,2.3,2,4.15,24,0,1.431,101.996,6,101.768,101.495,101.999,101.606,101.396,101.565,101.768
7395,2020-07-01,628,2.855,2.0,2,4.15,24,0,1.349,101.761,7,101.996,101.768,101.495,101.999,101.606,101.396,101.996
7396,2020-08-03,628,2.28,2.3,2,4.15,24,0,1.264,102.394,8,101.761,101.996,101.768,101.495,101.999,101.606,101.761
7397,2020-09-01,628,2.227,1.7,2,4.15,24,0,1.186,102.315,9,102.394,101.761,101.996,101.768,101.495,101.999,102.394
7398,2020-10-01,628,2.238,2.7,2,4.15,24,0,1.104,102.15,10,102.315,102.394,101.761,101.996,101.768,101.495,102.315
7399,2020-11-02,628,2.111,1.7,2,4.15,12,0,1.018,102.123,11,102.15,102.315,102.394,101.761,101.996,101.768,102.15
7401,2019-09-03,629,3.656,2.3,2,5.1,36,0,2.077,103.065,9,102.666,0.0,0.0,0.0,0.0,0.0,102.666
7402,2019-10-01,629,3.621,2.0,2,5.1,36,0,2.002,103.038,10,103.065,102.666,0.0,0.0,0.0,0.0,103.065
7403,2019-11-01,629,3.612,1.7,2,5.1,24,0,1.919,102.943,11,103.038,103.065,102.666,0.0,0.0,0.0,103.038
7404,2020-01-02,629,3.56,2.3,2,5.1,24,0,1.803,102.812,1,102.943,103.038,103.065,102.666,0.0,0.0,102.943
7405,2020-02-03,629,3.413,2.0,2,5.1,24,0,1.718,102.946,2,102.812,102.943,103.038,103.065,102.666,0.0,102.812
7406,2020-03-02,629,3.222,2.0,2,5.1,24,0,1.644,103.152,3,102.946,102.812,102.943,103.038,103.065,102.666,102.946
7407,2020-04-01,629,3.38,2.7,2,5.1,24,0,1.562,102.75,4,103.152,102.946,102.812,102.943,103.038,103.065,103.152
7408,2020-05-04,629,3.103,2.3,2,5.1,24,0,1.475,103.035,5,102.75,103.152,102.946,102.812,102.943,103.038,102.75
7409,2020-06-01,629,2.912,2.3,2,5.1,24,0,1.435,103.171,6,103.035,102.75,103.152,102.946,102.812,102.943,103.035
7410,2020-07-01,629,2.899,1.7,2,5.1,24,0,1.354,103.016,7,103.171,103.035,102.75,103.152,102.946,102.812,103.171
7411,2020-08-03,629,2.681,1.7,2,5.1,24,0,1.266,103.111,8,103.016,103.171,103.035,102.75,103.152,102.946,103.016
7412,2020-09-01,629,2.628,3.0,2,5.1,24,0,1.188,102.992,9,103.111,103.016,103.171,103.035,102.75,103.152,103.111
7413,2020-10-01,629,2.625,3.3,2,5.1,24,0,1.107,102.8,10,102.992,103.111,103.016,103.171,103.035,102.75,102.992
7414,2020-11-02,629,2.528,3.0,2,5.1,12,0,1.021,102.696,11,102.8,102.992,103.111,103.016,103.171,103.035,102.8
7416,2019-09-03,630,3.376,0.0,2,4.2,36,0,2.132,101.78,9,101.549,0.0,0.0,0.0,0.0,0.0,101.549
7417,2019-10-01,630,3.398,0.0,2,4.2,36,0,2.056,101.675,10,101.78,101.549,0.0,0.0,0.0,0.0,101.78
7418,2019-11-01,630,3.387,0.0,2,4.2,36,0,1.972,101.636,11,101.675,101.78,101.549,0.0,0.0,0.0,101.675
7419,2020-01-02,630,3.384,0.0,2,4.2,24,0,1.845,101.516,1,101.636,101.675,101.78,101.549,0.0,0.0,101.636
7420,2020-02-03,630,3.277,0.0,2,4.2,24,0,1.76,101.64,2,101.516,101.636,101.675,101.78,101.549,0.0,101.516
7421,2020-03-02,630,3.005,2.3,2,4.2,24,0,1.687,102.044,3,101.64,101.516,101.636,101.675,101.78,101.549,101.64
7422,2020-04-01,630,3.205,2.0,2,4.2,24,0,1.604,101.621,4,102.044,101.64,101.516,101.636,101.675,101.78,102.044
7423,2020-05-04,630,2.91,2.0,2,4.2,24,0,1.518,102.0,5,101.621,102.044,101.64,101.516,101.636,101.675,101.621
7424,2020-06-01,630,2.71,1.7,2,4.2,24,0,1.444,102.208,6,102.0,101.621,102.044,101.64,101.516,101.636,102.0
7425,2020-07-01,630,2.674,3.0,2,4.2,24,0,1.394,102.144,7,102.208,102.0,101.621,102.044,101.64,101.516,102.208
7426,2020-08-03,630,2.256,2.3,2,4.2,24,0,1.307,102.572,8,102.144,102.208,102.0,101.621,102.044,101.64,102.144
7427,2020-09-01,630,2.144,2.0,2,4.2,24,0,1.229,102.565,9,102.572,102.144,102.208,102.0,101.621,102.044,102.572
7428,2020-10-01,630,2.157,1.7,2,4.2,24,0,1.148,102.386,10,102.565,102.572,102.144,102.208,102.0,101.621,102.565
7429,2020-11-02,630,2.091,1.7,2,4.2,24,0,1.062,102.285,11,102.386,102.565,102.572,102.144,102.208,102.0,102.386
7431,2019-09-03,631,3.324,2.3,2,4.4,36,0,2.214,102.414,9,101.984,0.0,0.0,0.0,0.0,0.0,101.984
7432,2019-10-01,631,3.396,2.3,2,4.4,36,0,2.138,102.179,10,102.414,101.984,0.0,0.0,0.0,0.0,102.414
7433,2019-11-01,631,3.396,2.0,2,4.4,36,0,2.054,102.1,11,102.179,102.414,101.984,0.0,0.0,0.0,102.179
7434,2020-01-02,631,3.376,1.3,2,4.4,24,0,1.888,101.986,1,102.1,102.179,102.414,101.984,0.0,0.0,102.1
7435,2020-02-03,631,3.255,0.0,2,4.4,24,0,1.847,102.134,2,101.986,102.1,102.179,102.414,101.984,0.0,101.986
7436,2020-03-02,631,3.071,0.0,2,4.4,24,0,1.773,102.385,3,102.134,101.986,102.1,102.179,102.414,101.984,102.134
7437,2020-04-01,631,3.28,0.0,2,4.4,24,0,1.69,101.918,4,102.385,102.134,101.986,102.1,102.179,102.414,102.385
7438,2020-05-04,631,3.014,0.0,2,4.4,24,0,1.604,102.264,5,101.918,102.385,102.134,101.986,102.1,102.179,101.918
7439,2020-06-01,631,2.796,0.0,2,4.4,24,0,1.53,102.511,6,102.264,101.918,102.385,102.134,101.986,102.1,102.264
7440,2020-07-01,631,2.839,0.0,2,4.4,24,0,1.448,102.322,7,102.511,102.264,101.918,102.385,102.134,101.986,102.511
7441,2020-08-03,631,2.507,0.0,2,4.4,24,0,1.391,102.659,8,102.322,102.511,102.264,101.918,102.385,102.134,102.322
7442,2020-09-01,631,2.441,0.0,2,4.4,24,0,1.313,102.603,9,102.659,102.322,102.511,102.264,101.918,102.385,102.659
7443,2020-10-01,631,2.385,0.0,2,4.4,24,0,1.232,102.518,10,102.603,102.659,102.322,102.511,102.264,101.918,102.603
7444,2020-11-02,631,2.241,2.3,2,4.4,24,0,1.146,102.519,11,102.518,102.603,102.659,102.322,102.511,102.264,102.518
7446,2019-09-03,632,3.421,2.3,2,4.5,36,0,2.23,102.437,9,101.784,0.0,0.0,0.0,0.0,0.0,101.784
7447,2019-10-01,632,3.411,2.0,2,4.5,36,0,2.154,102.382,10,102.437,101.784,0.0,0.0,0.0,0.0,102.437
7448,2019-11-01,632,3.429,2.0,2,4.5,36,0,2.071,102.258,11,102.382,102.437,101.784,0.0,0.0,0.0,102.382
7449,2020-01-02,632,3.414,1.7,2,4.5,24,0,1.904,102.124,1,102.258,102.382,102.437,101.784,0.0,0.0,102.258
7450,2020-02-03,632,3.225,2.3,2,4.5,24,0,1.865,102.4,2,102.124,102.258,102.382,102.437,101.784,0.0,102.124
7451,2020-03-02,632,3.013,2.3,2,4.5,24,0,1.791,102.698,3,102.4,102.124,102.258,102.382,102.437,101.784,102.4
7452,2020-04-01,632,3.242,2.0,2,4.5,24,0,1.708,102.178,4,102.698,102.4,102.124,102.258,102.382,102.437,102.698
7453,2020-05-04,632,2.953,2.3,2,4.5,24,0,1.622,102.557,5,102.178,102.698,102.4,102.124,102.258,102.382,102.178
7454,2020-06-01,632,2.663,2.0,2,4.5,24,0,1.548,102.913,6,102.557,102.178,102.698,102.4,102.124,102.258,102.557
7455,2020-07-01,632,2.721,2.3,2,4.5,24,0,1.467,102.682,7,102.913,102.557,102.178,102.698,102.4,102.124,102.913
7456,2020-08-03,632,2.404,2.3,2,4.5,24,0,1.41,102.986,8,102.682,102.913,102.557,102.178,102.698,102.4,102.682
7457,2020-09-01,632,2.233,2.7,2,4.5,24,0,1.332,103.06,9,102.986,102.682,102.913,102.557,102.178,102.698,102.986
7458,2020-10-01,632,2.298,2.7,2,4.5,24,0,1.251,102.796,10,103.06,102.986,102.682,102.913,102.557,102.178,103.06
7459,2020-11-02,632,2.209,2.7,2,4.5,24,0,1.165,102.717,11,102.796,103.06,102.986,102.682,102.913,102.557,102.796
7461,2019-09-03,633,4.448,1.7,2,5.33,36,0,2.29,102.084,9,101.548,0.0,0.0,0.0,0.0,0.0,101.548
7462,2019-10-01,633,4.465,1.7,2,5.33,36,0,2.278,101.987,10,102.084,101.548,0.0,0.0,0.0,0.0,102.084
7463,2019-11-01,633,4.427,2.3,2,5.33,36,0,2.195,102.004,11,101.987,102.084,101.548,0.0,0.0,0.0,101.987
7465,2019-09-03,634,3.317,1.7,2,4.13,36,0,2.42,102.011,9,101.588,0.0,0.0,0.0,0.0,0.0,101.588
7466,2019-10-01,634,3.405,1.3,2,4.13,36,0,2.343,101.742,10,102.011,101.588,0.0,0.0,0.0,0.0,102.011
7467,2019-11-01,634,3.414,1.3,2,4.13,36,0,2.308,101.664,11,101.742,102.011,101.588,0.0,0.0,0.0,101.742
7468,2020-01-02,634,3.404,0.0,2,4.13,36,0,2.141,101.572,1,101.664,101.742,102.011,101.588,0.0,0.0,101.664
7469,2020-02-03,634,3.252,3.0,2,4.13,36,0,2.056,101.836,2,101.572,101.664,101.742,102.011,101.588,0.0,101.572
7470,2020-03-02,634,2.907,2.7,2,4.13,36,0,1.985,102.484,3,101.836,101.572,101.664,101.742,102.011,101.588,101.836
7471,2020-04-01,634,3.252,2.3,2,4.13,24,0,1.9,101.709,4,102.484,101.836,101.572,101.664,101.742,102.011,102.484
7472,2020-05-04,634,2.946,2.3,2,4.13,24,0,1.853,102.215,5,101.709,102.484,101.836,101.572,101.664,101.742,101.709
7473,2020-06-01,634,2.763,3.0,2,4.13,24,0,1.779,102.463,6,102.215,101.709,102.484,101.836,101.572,101.664,102.215
7474,2020-07-01,634,2.787,2.7,2,4.13,24,0,1.698,102.314,7,102.463,102.215,101.709,102.484,101.836,101.572,102.463
7475,2020-08-03,634,2.469,2.0,2,4.13,24,0,1.612,102.731,8,102.314,102.463,102.215,101.709,102.484,101.836,102.314
7476,2020-09-01,634,2.346,2.0,2,4.13,24,0,1.534,102.802,9,102.731,102.314,102.463,102.215,101.709,102.484,102.731
7477,2020-10-01,634,2.338,3.0,2,4.13,24,0,1.453,102.675,10,102.802,102.731,102.314,102.463,102.215,101.709,102.802
7478,2020-11-02,634,2.247,2.7,2,4.13,24,0,1.397,102.657,11,102.675,102.802,102.731,102.314,102.463,102.215,102.675
7480,2019-09-03,635,3.392,2.3,2,4.0,36,0,2.506,101.547,9,101.217,0.0,0.0,0.0,0.0,0.0,101.217
7481,2019-10-01,635,3.422,2.3,2,4.0,36,0,2.43,101.43,10,101.547,101.217,0.0,0.0,0.0,0.0,101.547
7482,2019-11-01,635,3.413,2.0,2,4.0,36,0,2.347,101.41,11,101.43,101.547,101.217,0.0,0.0,0.0,101.43
7483,2020-01-02,635,3.419,0.0,2,4.0,36,0,2.23,101.305,1,101.41,101.43,101.547,101.217,0.0,0.0,101.41
7484,2020-02-03,635,3.299,0.0,2,4.0,36,0,2.145,101.52,2,101.305,101.41,101.43,101.547,101.217,0.0,101.305
7485,2020-03-02,635,3.028,2.0,2,4.0,36,0,2.072,102.049,3,101.52,101.305,101.41,101.43,101.547,101.217,101.52
7486,2020-04-01,635,3.288,1.7,2,4.0,36,0,1.989,101.441,4,102.049,101.52,101.305,101.41,101.43,101.547,102.049
7487,2020-05-04,635,2.924,2.3,2,4.0,24,0,1.903,102.101,5,101.441,102.049,101.52,101.305,101.41,101.43,101.441
7488,2020-06-01,635,2.758,2.0,2,4.0,24,0,1.865,102.339,6,102.101,101.441,102.049,101.52,101.305,101.41,102.101
7489,2020-07-01,635,2.74,2.7,2,4.0,24,0,1.784,102.274,7,102.339,102.101,101.441,102.049,101.52,101.305,102.339
7490,2020-08-03,635,2.306,2.0,2,4.0,24,0,1.699,102.927,8,102.274,102.339,102.101,101.441,102.049,101.52,102.274
7491,2020-09-01,635,2.183,1.7,2,4.0,24,0,1.621,103.006,9,102.927,102.274,102.339,102.101,101.441,102.049,102.927
7492,2020-10-01,635,2.21,1.3,2,4.0,24,0,1.54,102.82,10,103.006,102.927,102.274,102.339,102.101,101.441,103.006
7493,2020-11-02,635,2.145,3.0,2,4.0,24,0,1.454,102.77,11,102.82,103.006,102.927,102.274,102.339,102.101,102.82
7495,2019-09-03,636,3.598,0.0,2,4.73,36,0,2.586,102.982,9,102.594,0.0,0.0,0.0,0.0,0.0,102.594
7496,2019-10-01,636,3.593,0.0,2,4.73,36,0,2.511,102.917,10,102.982,102.594,0.0,0.0,0.0,0.0,102.982
7497,2019-11-01,636,3.582,0.0,2,4.73,36,0,2.427,102.859,11,102.917,102.982,102.594,0.0,0.0,0.0,102.917
7498,2020-01-02,636,3.518,2.3,2,4.73,36,0,2.315,102.839,1,102.859,102.917,102.982,102.594,0.0,0.0,102.859
7499,2020-02-03,636,3.397,2.0,2,4.73,36,0,2.231,103.019,2,102.839,102.859,102.917,102.982,102.594,0.0,102.839
7500,2020-03-02,636,3.202,2.0,2,4.73,36,0,2.158,103.362,3,103.019,102.839,102.859,102.917,102.982,102.594,103.019
7501,2020-04-01,636,3.474,1.7,2,4.73,36,0,2.074,102.657,4,103.362,103.019,102.839,102.859,102.917,102.982,103.362
7502,2020-05-04,636,3.146,1.7,2,4.73,36,0,1.988,103.235,5,102.657,103.362,103.019,102.839,102.859,102.917,102.657
7503,2020-06-01,636,2.98,1.7,2,4.73,24,0,1.915,103.459,6,103.235,102.657,103.362,103.019,102.839,102.859,103.235
7504,2020-07-01,636,2.979,0.0,2,4.73,24,0,1.878,103.33,7,103.459,103.235,102.657,103.362,103.019,102.839,103.459
7505,2020-08-03,636,2.709,0.0,2,4.73,24,0,1.791,103.681,8,103.33,103.459,103.235,102.657,103.362,103.019,103.33
7506,2020-09-01,636,2.62,0.0,2,4.73,24,0,1.714,103.688,9,103.681,103.33,103.459,103.235,102.657,103.362,103.681
7507,2020-10-01,636,2.647,2.7,2,4.73,24,0,1.632,103.477,10,103.688,103.681,103.33,103.459,103.235,102.657,103.688
7508,2020-11-02,636,2.597,1.7,2,4.73,24,0,1.546,103.386,11,103.477,103.688,103.681,103.33,103.459,103.235,103.477
7510,2019-09-03,637,3.33,2.0,2,3.9,36,0,2.712,101.559,9,101.037,0.0,0.0,0.0,0.0,0.0,101.037
7511,2019-10-01,637,3.422,1.7,2,3.9,36,0,2.635,101.27,10,101.559,101.037,0.0,0.0,0.0,0.0,101.559
7512,2019-11-01,637,3.435,1.7,2,3.9,36,0,2.552,101.2,11,101.27,101.559,101.037,0.0,0.0,0.0,101.27
7513,2020-01-02,637,3.42,1.7,2,3.9,36,0,2.385,101.167,1,101.2,101.27,101.559,101.037,0.0,0.0,101.2
7514,2020-02-03,637,3.266,0.0,2,3.9,36,0,2.349,101.499,2,101.167,101.2,101.27,101.559,101.037,0.0,101.167
7515,2020-03-02,637,2.936,0.0,2,3.9,36,0,2.278,102.22,3,101.499,101.167,101.2,101.27,101.559,101.037,101.499
7516,2020-04-01,637,3.308,0.0,2,3.9,36,0,2.193,101.309,4,102.22,101.499,101.167,101.2,101.27,101.559,102.22
7517,2020-05-04,637,2.964,2.7,2,3.9,36,0,2.108,102.003,5,101.309,102.22,101.499,101.167,101.2,101.27,101.309
7518,2020-06-01,637,2.822,3.0,2,3.9,36,0,2.034,102.235,6,102.003,101.309,102.22,101.499,101.167,101.2,102.003
7519,2020-07-01,637,2.829,2.3,2,3.9,24,0,1.953,102.14,7,102.235,102.003,101.309,102.22,101.499,101.167,102.235
7520,2020-08-03,637,2.511,3.0,2,3.9,24,0,1.901,102.667,8,102.14,102.235,102.003,101.309,102.22,101.499,102.14
7521,2020-09-01,637,2.385,2.3,2,3.9,24,0,1.824,102.798,9,102.667,102.14,102.235,102.003,101.309,102.22,102.667
7522,2020-10-01,637,2.387,2.3,2,3.9,24,0,1.743,102.675,10,102.798,102.667,102.14,102.235,102.003,101.309,102.798
7523,2020-11-02,637,2.295,1.7,2,3.9,24,0,1.657,102.707,11,102.675,102.798,102.667,102.14,102.235,102.003,102.675
7525,2019-09-03,638,3.364,0.0,2,3.9,36,0,2.736,101.477,9,100.804,0.0,0.0,0.0,0.0,0.0,100.804
7526,2019-10-01,638,3.395,0.0,2,3.9,36,0,2.66,101.355,10,101.477,100.804,0.0,0.0,0.0,0.0,101.477
7527,2019-11-01,638,3.446,0.0,2,3.9,36,0,2.576,101.181,11,101.355,101.477,100.804,0.0,0.0,0.0,101.355
7528,2020-01-02,638,3.477,0.0,2,3.9,36,0,2.408,101.036,1,101.181,101.355,101.477,100.804,0.0,0.0,101.181
7529,2020-02-03,638,3.262,0.0,2,3.9,36,0,2.325,101.521,2,101.036,101.181,101.355,101.477,100.804,0.0,101.036
7530,2020-03-02,638,2.985,0.0,2,3.9,36,0,2.302,102.127,3,101.521,101.036,101.181,101.355,101.477,100.804,101.521
7531,2020-04-01,638,3.305,0.0,2,3.9,36,0,2.217,101.329,4,102.127,101.521,101.036,101.181,101.355,101.477,102.127
7532,2020-05-04,638,2.959,0.0,2,3.9,36,0,2.132,102.036,5,101.329,102.127,101.521,101.036,101.181,101.355,101.329
7533,2020-06-01,638,2.799,2.3,2,3.9,36,0,2.058,102.309,6,102.036,101.329,102.127,101.521,101.036,101.181,102.036
7534,2020-07-01,638,2.854,2.7,2,3.9,36,0,1.977,102.113,7,102.309,102.036,101.329,102.127,101.521,101.036,102.309
7535,2020-08-03,638,2.413,2.3,2,3.9,24,0,1.892,102.896,8,102.113,102.309,102.036,101.329,102.127,101.521,102.113
7536,2020-09-01,638,2.272,2.3,2,3.9,24,0,1.849,103.05,9,102.896,102.113,102.309,102.036,101.329,102.127,102.896
7537,2020-10-01,638,2.317,2.0,2,3.9,24,0,1.768,102.839,10,103.05,102.896,102.113,102.309,102.036,101.329,103.05
7538,2020-11-02,638,2.214,2.0,2,3.9,24,0,1.682,102.886,11,102.839,103.05,102.896,102.113,102.309,102.036,102.839
7540,2019-09-03,639,3.785,2.0,2,4.95,36,0,2.705,103.198,9,102.82,0.0,0.0,0.0,0.0,0.0,102.82
7541,2019-10-01,639,3.782,1.7,2,4.95,36,0,2.63,103.125,10,103.198,102.82,0.0,0.0,0.0,0.0,103.198
7542,2019-11-01,639,3.773,1.7,2,4.95,36,0,2.547,103.06,11,103.125,103.198,102.82,0.0,0.0,0.0,103.125
7543,2020-01-02,639,3.669,1.3,2,4.95,36,0,2.382,103.143,1,103.06,103.125,103.198,102.82,0.0,0.0,103.06
7544,2020-02-03,639,3.544,1.3,2,4.95,36,0,2.297,103.347,2,103.143,103.06,103.125,103.198,102.82,0.0,103.143
7545,2020-03-02,639,3.376,0.0,2,4.95,36,0,2.283,103.65,3,103.347,103.143,103.06,103.125,103.198,102.82,103.347
7546,2020-04-01,639,3.68,2.3,2,4.95,36,0,2.198,102.835,4,103.65,103.347,103.143,103.06,103.125,103.198,103.65
